tax.Kingdom,tax.Supergroup,tax.Division,tax.Class,tax.Order,tax.Family,tax.Genus,tax.Species,boot.Kingdom,boot.Supergroup,boot.Division,boot.Class,boot.Order,boot.Family,boot.Genus,boot.Species
Eukaryota,Opisthokonta,Metazoa,Mollusca,Bivalvia,Heteroconchia,Gemma,Gemma_gemma,100,100,100,71,71,71,69,69
Eukaryota,Amoebozoa,Lobosa,Lobosa_X,Stygamoebida,Vermistella-lineage,Vermistella,Vermistella_sp.,100,100,100,100,100,100,100,88
Eukaryota,Stramenopiles,Sagenista,Labyrinthulomycetes,Thraustochytriales,Thraustochytriaceae,Thraustochytrium,Thraustochytrium_kinnei,100,100,100,100,100,100,100,100
Eukaryota,Rhizaria,Cercozoa,Filosa-Thecofilosea,Ventricleftida,Ventrifissuridae,Ventrifissura,Ventrifissura_artocarpoidea,100,77,76,20,17,15,15,10
Eukaryota,Alveolata,Ciliophora,Spirotrichea,Tintinnida,TIN_07,Tintinnopsis_07,Tintinnopsis_baltica,100,99,99,99,99,99,99,55
Eukaryota,Stramenopiles,Sagenista,Labyrinthulomycetes,Thraustochytriales,Thraustochytriaceae,Thraustochytrium,Thraustochytrium_sp.,100,100,100,100,100,100,59,59
Eukaryota,Rhizaria,Cercozoa,Endomyxa,Vampyrellida,sm27-lineage,sm27-lineage_X,sm27-lineage_X_sp.,100,98,98,91,91,48,48,48
Eukaryota,Opisthokonta,Metazoa,Arthropoda,Crustacea,Maxillopoda,Sinocalanus,Sinocalanus_tenellus,100,91,91,91,91,91,15,12
Eukaryota,Alveolata,Ciliophora,Ciliophora_X,Ciliophora_XX,Ciliophora_XXX,Mesodinium,Mesodinium_sp.,100,100,100,100,100,100,100,59
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-3,Dino-Group-I-Clade-3_X,Dino-Group-I-Clade-3_X_sp.,100,100,100,100,100,100,100,100
Eukaryota,Opisthokonta,Metazoa,Arthropoda,Crustacea,Maxillopoda,Pseudocalanus,Pseudocalanus_sp.,100,100,100,100,100,100,13,10
Eukaryota,Alveolata,Ciliophora,Spirotrichea,Tintinnida,TIN_09,Tintinnopsis_09,Tintinnopsis_brasiliensis,100,100,100,97,93,60,60,26
Eukaryota,Opisthokonta,Fungi,Chytridiomycota,Chytridiomycotina,Chytridiomycetes,Chytridium,Chytridium_polysiphoniae,100,76,64,61,61,61,57,57
Eukaryota,Opisthokonta,Choanoflagellida,Choanoflagellatea,Acanthoecida,Stephanoecidae_Group_D,Acanthocorbis,Acanthocorbis_unguiculata,100,100,53,53,43,31,31,31
Eukaryota,Alveolata,Ciliophora,Spirotrichea,Tintinnida,TIN_07,Tintinnopsis_07,Tintinnopsis_fistularis,100,59,59,59,59,59,59,29
Eukaryota,Amoebozoa,Lobosa,Discosea-Flabellinia,Dactylopodida,Vexilliferidae,Vexillifera,Vexillifera_minutissima,100,15,6,5,5,5,5,5
Eukaryota,Opisthokonta,Metazoa,Mollusca,Bivalvia,Heteroconchia,Hiatella,Hiatella_australis,100,44,44,44,44,43,40,27
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-4,Dino-Group-I-Clade-4_X,Dino-Group-I-Clade-4_X_sp.,100,100,100,100,100,100,99,99
Eukaryota,Rhizaria,Cercozoa,Filosa-Imbricatea,Filosa-Imbricatea_X,Novel-clade-2,Novel-clade-2_X,Novel-clade-2_X_sp.,100,100,100,100,100,100,100,100
Eukaryota,Rhizaria,Cercozoa,Endomyxa,Vampyrellida,Penardia-lineage,Vampyrellida_clade_C,Penardia_sp.,100,84,82,78,78,70,44,44
Eukaryota,Rhizaria,Foraminifera,Monothalamids,Monothalamids_Clade-Y,Reticulomyxidae,Haplomyxa,Haplomyxa_saranae,100,15,13,6,4,4,4,4
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-1,Dino-Group-II-Clade-1_X,Dino-Group-II-Clade-1_X_sp.,100,100,100,100,100,100,100,100
Eukaryota,Rhizaria,Cercozoa,Chlorarachniophyceae,Chlorarachniophyceae_X,NPK2-lineage,NPK2-lineage_X,NPK2-lineage_X_sp.,100,100,100,100,100,100,100,100
Eukaryota,Rhizaria,Cercozoa,Filosa-Thecofilosea,Cryomonadida,Protaspa-lineage,Protaspa,Protaspa_grandis,100,74,74,61,55,54,54,38
Eukaryota,Rhizaria,Cercozoa,Filosa-Thecofilosea,Ebriida,Botuliformidae,Botuliforma,Botuliforma_benthica,100,100,100,55,51,51,51,51
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Peridiniales,Kryptoperidiniaceae,Durinskia,Durinskia_agilis,100,98,98,95,70,50,48,32
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Prorocentrales,Prorocentraceae,Prorocentrum,Prorocentrum_rhathymum,100,100,100,100,73,73,73,45
Eukaryota,Archaeplastida,Chlorophyta,Mamiellophyceae,Dolichomastigales,Crustomastigaceae,Crustomastix,Crustomastix_stigmata,100,63,59,55,44,44,44,8
Eukaryota,Opisthokonta,Fungi,Cryptomycota,Cryptomycotina,Cryptomycotina_X,Cryptomycotina_XX,Cryptomycotina_XX_sp.,100,98,98,98,98,98,98,98
Eukaryota,Rhizaria,Cercozoa,Filosa-Imbricatea,Thaumatomonadida,Thaumatomonadidae,Thaumatomastix,Thaumatomastix_salina,100,58,58,58,58,58,58,58
Eukaryota,Stramenopiles,Sagenista,Labyrinthulomycetes,Thraustochytriales,Thraustochytriaceae,quahogparasite-QPX,quahogparasite-QPX_sp.,100,77,65,65,65,65,25,25
Eukaryota,Hacrobia,Cryptophyta,Cryptophyceae,Cryptomonadales,Cryptomonadales_X,Falcomonas,Falcomonas_sp.,100,75,75,75,75,75,31,31
Eukaryota,Archaeplastida,Chlorophyta,Chlorophyceae,Chlamydomonadales,Chlamydomonadales_X,Chlamydomonas,Chlamydomonas_perpusilla_var._perpusilla,100,49,49,31,18,18,3,1
Eukaryota,Excavata,Discoba,Euglenozoa,Euglenida,Euglenales,Euglena,Euglena_sanguinea,100,21,20,18,16,12,4,2
Eukaryota,Hacrobia,Cryptophyta,Cryptophyceae,Cryptomonadales,Cryptomonadales_X,Falcomonas,Falcomonas_sp.,100,90,90,90,90,90,17,16
Eukaryota,Stramenopiles,Ochrophyta,Pelagophyceae,Pelagomonadales,Pelagomonadaceae,Aureococcus,Aureococcus_anophagefferens,100,100,100,100,99,99,99,99
Eukaryota,Archaeplastida,Chlorophyta,Prasino-Clade-V,Pseudoscourfieldiales,Pycnococcaceae,Pseudoscourfieldia,Pseudoscourfieldia_marina,100,100,100,69,69,69,58,58
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-1,Dino-Group-II-Clade-1_X,Dino-Group-II-Clade-1_X_sp.,100,61,52,52,52,31,31,31
Eukaryota,Stramenopiles,Ochrophyta,Bolidophyceae,Parmales,Parmales_X,Parmales_XX,Parmales_XX_sp.,100,62,59,41,41,41,41,41
Eukaryota,Hacrobia,Haptophyta,Prymnesiophyceae,Prymnesiales,Prymnesiaceae,Prymnesium,Prymnesium_aff_polylepis,100,100,100,100,69,54,41,34
Eukaryota,Opisthokonta,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Psathyrella,Psathyrella_panaeoloides,100,100,100,100,100,100,100,23
Eukaryota,Hacrobia,Picozoa,Picozoa_X,Picozoa_XX,Picozoa_XXX,Picomonas,Picomonas_judraskeda,100,95,95,95,95,95,94,94
Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Polar-centric-Mediophyceae,Cyclotella,Cyclotella_gamma,100,24,21,21,21,14,11,5
Eukaryota,Rhizaria,Cercozoa,Filosa-Thecofilosea,Ebriida,Botuliformidae,Botuliforma,Botuliforma_benthica,100,88,88,88,68,65,62,62
Eukaryota,Rhizaria,Cercozoa,Filosa-Thecofilosea,Ebriida,Botuliformidae,Botuliformidae_X,Botuliformidae_X_sp.,100,100,100,100,98,89,84,84
Eukaryota,Alveolata,Apicomplexa,Coccidiomorphea,Agamococcidiorida,Rhytidocystidae,Rhytidocystis,Rhytidocystis_polygordiae,100,100,100,100,100,100,100,100
Eukaryota,Hacrobia,Picozoa,Picozoa_X,Picozoa_XX,Picozoa_XXX,Picozoa_XXXX,Picozoa_XXXX_sp.,100,100,100,100,100,100,97,97
Eukaryota,Opisthokonta,Metazoa,Annelida,Annelida_X,Annelida_XX,Polydora,Polydora_haswelli,100,97,97,97,97,97,97,10
Eukaryota,Rhizaria,Cercozoa,Filosa-Thecofilosea,Ebriida,Ebriida_X,Ebriida_XX,Ebriida_XX_sp.,100,56,56,55,55,55,55,55
Eukaryota,Rhizaria,Cercozoa,Filosa-Thecofilosea,Cryomonadida,Protaspa-lineage,Protaspa,Protaspa_grandis,100,95,95,95,86,84,84,43
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-46,Dino-Group-II-Clade-46_X,Dino-Group-II-Clade-46_X_sp.,100,64,59,59,59,39,39,39
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Peridiniales,Heterocapsaceae,Heterocapsa,Heterocapsa_arctica,100,100,100,98,68,43,43,18
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Peridiniales,Kryptoperidiniaceae,Unruhdinium,Unruhdinium_minima,100,78,78,78,36,5,5,4
Eukaryota,Alveolata,Ciliophora,Ciliophora_X,Ciliophora_XX,Ciliophora_XXX,Mesodinium,Mesodinium_sp.,100,100,100,100,100,100,100,68
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Syndiniales_X,Syndiniales_XX,Syndiniales_XXX,Syndiniales_XXX_sp.,100,100,100,83,83,83,83,83
Eukaryota,Opisthokonta,Metazoa,Porifera,Porifera_X,Demospongiae,Isodictya,Isodictya_frondosa,100,100,100,100,100,100,46,37
Eukaryota,Opisthokonta,Fungi,Chytridiomycota,Chytridiomycotina,Chytridiomycetes,Chytridiomycetes_X,Chytridiomycetes_X_sp.,100,100,100,100,100,100,100,100
Eukaryota,Rhizaria,Cercozoa,Filosa-Thecofilosea,Ebriida,Ebriida_X,Ebriida_XX,Ebriida_XX_sp.,100,36,36,36,36,36,36,36
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-1,Dino-Group-II-Clade-1_X,Dino-Group-II-Clade-1_X_sp.,100,100,100,100,100,98,98,98
Eukaryota,Opisthokonta,Metazoa,Arthropoda,Crustacea,Maxillopoda,Oithona,Oithona_similis,100,100,100,100,100,100,86,79
Eukaryota,Stramenopiles,Ochrophyta,Synurophyceae,Synurales,Synurales_X,Tessellaria,Tessellaria_lapponica,100,73,73,16,16,16,9,9
Eukaryota,Rhizaria,Cercozoa,Filosa-Thecofilosea,Cryomonadida,Protaspa-lineage,Protaspa,Protaspa_grandis,100,75,75,75,75,75,75,75
Eukaryota,Rhizaria,Cercozoa,Endomyxa,Vampyrellida,op14-lineage,op14-lineage_X,op14-lineage_X_sp.,100,100,100,100,100,98,98,98
Eukaryota,Rhizaria,Cercozoa,Filosa-Thecofilosea,Filosa-Thecofilosea_X,Mataza-lineage,Mataza,Mataza_hastifera,100,94,94,89,86,86,86,86
Eukaryota,Hacrobia,Haptophyta,Prymnesiophyceae,Prymnesiales,Chrysochromulinaceae,Chrysochromulina,Chrysochromulina_simplex,100,66,66,66,66,66,66,66
Eukaryota,Alveolata,Ciliophora,Spirotrichea,Choreotrichida,Strombidinopsidae,Strombidinopsis,Strombidinopsis_jeokjo,100,100,56,56,55,55,55,33
Eukaryota,Archaeplastida,Rhodophyta,Compsopogonophyceae,Erythropeltidales,Erythropeltidales_X,Madagascaria,Madagascaria_erythrocladioides,100,15,13,11,11,11,1,1
Eukaryota,Alveolata,Ciliophora,Spirotrichea,Strombidiida,Strombidiidae_R,Strombidium_R,Strombidium_biarmatum,100,100,77,77,77,71,70,65
Eukaryota,Alveolata,Ciliophora,Ciliophora_X,Ciliophora_XX,Ciliophora_XXX,Mesodinium,Mesodinium_sp.,100,100,100,100,100,100,100,41
Eukaryota,Alveolata,Ciliophora,Spirotrichea,Tintinnida,Tintinnidae,Amphorellopsis,Amphorellopsis_quinquealata,100,63,63,63,63,62,32,30
Eukaryota,Rhizaria,Cercozoa,Filosa-Imbricatea,Euglyphida,Paulinellidae,Paulinella,Paulinella_chromatophora,100,99,99,99,99,89,89,57
Eukaryota,Opisthokonta,Choanoflagellida,Choanoflagellatea,Acanthoecida,Stephanoecidae_Group_D,Acanthocorbis,Acanthocorbis_unguiculata,100,84,51,51,42,39,38,38
Eukaryota,Opisthokonta,Metazoa,Urochordata,Urochordata_X,Ascidiacea,Botrylloides,Botrylloides_violacea,100,100,100,97,97,97,15,15
Eukaryota,Rhizaria,Cercozoa,Filosa-Thecofilosea,Ebriida,Botuliformidae,Botuliforma,Botuliforma_benthica,100,100,100,90,78,37,37,37
Eukaryota,Stramenopiles,Sagenista,Labyrinthulomycetes,Thraustochytriales,Thraustochytriaceae,quahogparasite-QPX,quahogparasite-QPX_sp.,100,73,59,59,59,59,30,30
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gyrodiniellum,Gyrodiniellum_shiwhaense,100,67,67,67,16,11,7,7
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Spiniferodinium,Spiniferodinium_palauense,100,94,94,50,23,20,8,8
Eukaryota,Opisthokonta,Metazoa,Arthropoda,Crustacea,Maxillopoda,Oithona,Oithona_similis,100,100,100,100,100,100,94,58
Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Polar-centric-Mediophyceae,Chaetoceros,Chaetoceros_decipiens,100,100,100,100,100,63,62,44
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Prorocentrales,Prorocentraceae,Prorocentrum,Prorocentrum_panamense,100,90,90,90,26,26,24,20
Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Raphid-pennate,Pinnularia,Pinnularia_gibba,100,25,18,10,10,4,4,1
Eukaryota,Opisthokonta,Metazoa,Myxozoa,Myxozoa_X,Myxosporea,Kudoa,Kudoa_leptacanthae,100,100,100,99,99,99,52,13
Eukaryota,Hacrobia,Picozoa,Picozoa_X,Picozoa_XX,Picozoa_XXX,Picomonas,Picomonas_judraskeda,100,99,99,99,99,99,99,99
Eukaryota,Alveolata,Apicomplexa,Coccidiomorphea,Agamococcidiorida,Rhytidocystidae,Rhytidocystis,Rhytidocystis_polygordiae,100,100,100,100,100,100,100,100
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Peridiniales,Heterocapsaceae,Heterocapsa,Heterocapsa_arctica,100,90,90,89,84,50,50,28
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Gonyaulacales,Goniodomataceae,Alexandrium,Alexandrium_andersonii,100,100,100,100,100,100,100,64
Eukaryota,Archaeplastida,Chlorophyta,Mamiellophyceae,Mamiellales,Mamiellaceae,Mantoniella,Mantoniella_antarctica,100,85,84,84,66,66,66,51
Eukaryota,Rhizaria,Cercozoa,Filosa-Imbricatea,Euglyphida,Ovulinatidae,Ovulinata,Ovulinata_parva,100,75,75,72,66,56,56,56
Eukaryota,Alveolata,Perkinsea,Perkinsida,Perkinsida_X,Parvilucifera-group,Parvilucifera,Parvilucifera_prorocentri,100,100,100,100,100,100,100,100
Eukaryota,Amoebozoa,Conosa,Mycetozoa-Myxogastrea,Stemonitales-Physarales,Stemonitales-Physarales_X,Kelleromyxa,Kelleromyxa_fimicola,100,25,24,24,22,22,14,14
Eukaryota,Archaeplastida,Chlorophyta,Pyramimonadales,Pyramimonadales_X,Pyramimonadales_XX,Pyramimonas,Pyramimonas_australis,100,59,59,59,59,59,59,59
Eukaryota,Stramenopiles,Stramenopiles_X,Stramenopiles_XX,Stramenopiles_XXX,Stramenopiles_XXXX,Stramenopiles_XXXXX,Stramenopiles_XXXXX_sp.,100,83,82,82,82,82,82,82
Eukaryota,Alveolata,Ciliophora,Spirotrichea,Tintinnida,Stenosemellidae,Stenosemella,Stenosemella_steini,100,91,91,91,90,61,47,46
Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Polar-centric-Mediophyceae,Extubocellulus,Extubocellulus_spinifer,100,66,40,36,36,26,16,16
Eukaryota,Opisthokonta,Choanoflagellida,Choanoflagellatea,Acanthoecida,Stephanoecidae_Group_E,Stephanoecidae_Group_E_X,Stephanoecidae_Group_E_X_sp.,100,81,81,81,81,81,81,81
Eukaryota,Opisthokonta,Metazoa,Mollusca,Cephalopoda,Cephalopoda_X,Nautilus,Nautilus_macromphalus,100,52,50,20,18,18,17,13
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,Gymnodinium_sp.,100,100,100,100,90,80,73,69
Eukaryota,Rhizaria,Cercozoa,Endomyxa-Phytomyxea,Phagomyxida,Phagomyxidae,Phagomyxa,Phagomyxa_sp.,100,100,100,100,100,100,100,100
Eukaryota,Opisthokonta,Metazoa,Arthropoda,Crustacea,Malacostraca,Iphimediella,Iphimediella_marguerie,100,52,48,23,15,14,1,1
Eukaryota,Rhizaria,Cercozoa,Endomyxa,Vampyrellida,op14-lineage,op14-lineage_X,op14-lineage_X_sp.,100,100,100,100,100,99,99,99
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-57,Dino-Group-II-Clade-57_X,Dino-Group-II-Clade-57_X_sp.,100,56,41,38,38,26,26,26
Eukaryota,Alveolata,Ciliophora,Spirotrichea,Choreotrichida,Choreotrichida_X,Choreotrichida_XX,Choreotrichida_XX_sp.,100,100,99,99,99,99,99,99
Eukaryota,Rhizaria,Cercozoa,Filosa-Thecofilosea,Ebriida,Ebriida_X,Ebriida_XX,Ebriida_XX_sp.,100,28,28,28,28,28,28,28
Eukaryota,Rhizaria,Cercozoa,Filosa-Thecofilosea,Filosa-Thecofilosea_X,Mataza-lineage,Mataza,Mataza_hastifera,100,75,75,69,60,60,45,45
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-5,Dino-Group-I-Clade-5_X,Dino-Group-I-Clade-5_X_sp.,100,100,100,59,58,58,58,58
Eukaryota,Rhizaria,Cercozoa,Endomyxa,Vampyrellida,sm27-lineage,sm27-lineage_X,sm27-lineage_X_sp.,100,100,100,100,100,57,57,57
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Peridiniales,Heterocapsaceae,Heterocapsa,Heterocapsa_pygmaea,100,100,100,100,92,90,90,52
Eukaryota,Hacrobia,Picozoa,Picozoa_X,Picozoa_XX,Picozoa_XXX,Picomonas,Picomonas_judraskeda,100,98,98,98,98,98,98,98
Eukaryota,Rhizaria,Cercozoa,Filosa-Thecofilosea,Ebriida,Botuliformidae,Botuliforma,Botuliforma_benthica,100,66,66,15,9,9,9,9
Eukaryota,Hacrobia,Cryptophyta,Cryptophyceae,Cryptomonadales,Cryptomonadales_X,Geminigera,Geminigera_cryophila,100,100,100,100,100,100,49,49
Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Polar-centric-Mediophyceae,Chaetoceros,Chaetoceros_setoense,100,95,95,95,95,95,94,44
Eukaryota,Hacrobia,Picozoa,Picozoa_X,Picozoa_XX,Picozoa_XXX,Picomonas,Picomonas_judraskeda,100,92,92,92,92,92,92,92
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Peridiniales,Thoracosphaeraceae,Duboscquodinium,Duboscquodinium_collinii,100,93,93,93,44,10,2,2
Eukaryota,Archaeplastida,Chlorophyta,Mamiellophyceae,Dolichomastigales,Crustomastigaceae,Crustomastix,Crustomastix_didyma,100,55,55,54,40,40,40,40
Eukaryota,Opisthokonta,Metazoa,Arthropoda,Crustacea,Maxillopoda,Eurytemora,Eurytemora_affinis,100,100,100,100,100,100,19,19
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,Gymnodinium_nolleri,100,100,100,100,56,51,29,20
Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Raphid-pennate,Cymbella,Cymbella_cistuloides,100,87,87,87,87,86,28,28
Eukaryota,Opisthokonta,Mesomycetozoa,Ichthyosporea,Ichthyosphonida,Abeoformidae_Group_MAIP_1,Abeoformidae_Group_MAIP_1_X,Abeoformidae_Group_MAIP_1_X_sp.,100,100,100,100,100,100,100,100
Eukaryota,Opisthokonta,Metazoa,Annelida,Annelida_X,Annelida_XX,Polydora,Polydora_giardi,100,100,100,100,100,100,100,17
Eukaryota,Opisthokonta,Metazoa,Platyhelminthes,Turbellaria,Seriata,Arthurdendyus,Arthurdendyus_triangulatus,100,100,100,100,100,100,10,10
Eukaryota,Archaeplastida,Chlorophyta,Trebouxiophyceae,Chlorellales,Chlorellales_X,Picochlorum,Picochlorum_sp.,100,100,100,100,100,100,99,99
Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Polar-centric-Mediophyceae,Thalassiosira,Thalassiosira_angulata,100,100,100,98,98,97,59,40
Eukaryota,Hacrobia,Katablepharidophyta,Katablepharidaceae,Katablepharidales,Katablepharidales_X,Leucocryptos,Leucocryptos_sp.,100,66,66,66,66,66,52,46
Eukaryota,Rhizaria,Cercozoa,Filosa-Thecofilosea,Ebriida,Botuliformidae,Botuliforma,Botuliforma_benthica,100,98,98,42,41,37,37,37
Eukaryota,Rhizaria,Cercozoa,Filosa-Thecofilosea,Cryomonadida,Protaspa-lineage,Protaspa-lineage_X,Protaspa-lineage_X_sp.,100,100,100,99,91,89,53,53
Eukaryota,Opisthokonta,Metazoa,Arthropoda,Crustacea,Maxillopoda,Centropages,Centropages_abdominalis,100,89,89,89,89,89,89,89
Eukaryota,Hacrobia,Haptophyta,Prymnesiophyceae,Prymnesiales,Chrysochromulinaceae,Chrysochromulinaceae_X,Chrysochromulinaceae_X_sp.,100,89,89,89,79,77,49,49
Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Polar-centric-Mediophyceae,Chaetoceros,Chaetoceros_elegans,100,100,100,100,100,100,100,100
Eukaryota,Alveolata,Apicomplexa,Gregarinomorphea,Eugregarinorida,Lecudinidae,Lecudina,Lecudina_phyllochaetopteri,100,100,100,100,100,78,46,46
Eukaryota,Opisthokonta,Metazoa,Mollusca,Bivalvia,Pectinoida,Mimachlamys,Mimachlamys_varia,100,100,100,99,99,99,78,78
Eukaryota,Hacrobia,Katablepharidophyta,Katablepharidaceae,Katablepharidales,Katablepharidales_X,Leucocryptos,Leucocryptos_sp.,100,50,50,50,50,50,50,50
Eukaryota,Hacrobia,Haptophyta,Prymnesiophyceae,Syracosphaerales,Syracosphaeraceae,Syracosphaera,Syracosphaera_pulchra,100,75,75,75,7,6,4,4
Eukaryota,Hacrobia,Picozoa,Picozoa_X,Picozoa_XX,Picozoa_XXX,Picomonas,Picomonas_judraskeda,100,89,41,41,41,41,35,35
Eukaryota,Alveolata,Apicomplexa,Apicomplexa_X,Apicomplexa_XX,Apicomplexa_XXX,Apicomplexa_XXXX,Apicomplexa_XXXX_sp.,100,100,100,54,54,54,54,54
Eukaryota,Hacrobia,Haptophyta,Prymnesiophyceae,Calcihaptophycidae,Rhabdosphaeraceae,Algirosphaera,Algirosphaera_sp.,100,100,95,95,28,23,23,23
Eukaryota,Archaeplastida,Chlorophyta,Trebouxiophyceae,Prasiolales,Prasiolales_X,Koliella,Koliella_longiseta,100,100,96,46,27,27,17,14
Eukaryota,Hacrobia,Picozoa,Picozoa_X,Picozoa_XX,Picozoa_XXX,Picomonas,Picomonas_judraskeda,100,55,55,55,55,55,55,55
Eukaryota,Archaeplastida,Chlorophyta,Pyramimonadales,Pyramimonadales_X,Pyramimonadales_XX,Pyramimonas,Pyramimonas_obovata,100,83,83,83,83,83,83,82
Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Raphid-pennate,Cymbella,Cymbella_similis,100,66,66,66,66,59,32,31
Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Radial-centric-basal-Coscinodiscophyceae,Actinoptychus,Actinoptychus_sinensis,100,100,100,100,100,99,83,57
Eukaryota,Opisthokonta,Metazoa,Arthropoda,Hexapoda,Insecta,Caenocholax,Caenocholax_fenyesi_texensis,100,55,48,38,19,18,6,6
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Gonyaulacales,Ceratiaceae,Tripos,Tripos_longipes,100,100,100,100,67,67,67,10
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-4,Euduboscquella,Euduboscquella_sp.,100,100,100,76,76,76,76,48
Eukaryota,Opisthokonta,Metazoa,Nemertea,Nemertea_X,Nemertea_XX,Micrura,Micrura_purpurea,100,100,100,100,100,100,37,35
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Peridiniales,Thoracosphaeraceae,Scrippsiella,Scrippsiella_acuminata,100,100,100,100,43,41,40,40
Eukaryota,Rhizaria,Cercozoa,Filosa-Thecofilosea,Ebriida,Ebriida_X,Ebriida_XX,Ebriida_XX_sp.,100,74,74,67,67,67,67,67
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Peridiniales,Protoperidiniaceae,Protoperidinium,Protoperidinium_depressum,100,100,100,100,100,100,100,100
Eukaryota,Amoebozoa,Lobosa,Tubulinea,Nolandida,Nolandellidae,Nolandella,Nolandella_hibernica,100,70,69,69,26,26,26,26
Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Polar-centric-Mediophyceae,Skeletonema,Skeletonema_japonicum,100,100,100,100,100,100,100,38
Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Polar-centric-Mediophyceae,Thalassiosira,Thalassiosira_minima,100,100,100,100,100,100,100,100
Eukaryota,Amoebozoa,Lobosa,Lobosa_X,Himatismenida,Parvamoebidae,Parvamoeba,Parvamoeba_sp.,100,21,9,7,7,7,7,7
Eukaryota,Stramenopiles,Opalozoa,Opalinata,Opalinata_X,Nucleohelea,Actinosphaerium,Actinosphaerium_eichhornii,100,11,7,7,7,7,7,7
Eukaryota,Archaeplastida,Chlorophyta,Pyramimonadales,Pyramimonadales_X,Pyramimonadales_XX,Pyramimonas,Pyramimonas_australis,100,51,51,51,51,51,51,51
Eukaryota,Opisthokonta,Metazoa,Platyhelminthes,Turbellaria,Macrostomorpha,Microstomum,Microstomum_papillosum,100,92,92,92,92,92,92,92
Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Polar-centric-Mediophyceae,Chaetoceros,Chaetoceros_sporotruncatus,100,59,59,59,59,59,59,59
Eukaryota,Hacrobia,Haptophyta,Prymnesiophyceae,Prymnesiales,Chrysochromulinaceae,Chrysochromulina,Chrysochromulina_scutellum,100,100,100,100,100,90,88,56
Eukaryota,Hacrobia,Cryptophyta,Cryptophyceae,Cryptomonadales,Cryptomonadales_X,Plagioselmis,Plagioselmis_prolonga,100,100,100,100,100,100,100,100
Eukaryota,Rhizaria,Cercozoa,Filosa-Thecofilosea,Ebriida,Botuliformidae,Botuliforma,Botuliforma_benthica,100,100,100,65,57,55,55,55
Eukaryota,Rhizaria,Cercozoa,Filosa-Thecofilosea,Ebriida,Botuliformidae,Botuliforma,Botuliforma_benthica,100,100,100,31,24,24,24,24
